POLICY_NUMBER,START_DATE,SEGMENT_1_FLAG,SEGMENT_2_FLAG,SEGMENT_3_FLAG,SEGMENT_4_FLAG,SEGMENT_5_FLAG,SEGMENT_6_FLAG
6495815027.0,2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0
6495519459.0,2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0
6496004227.0,2021-05-31,0.0,0.0,0.0,0.0,0.0,1.0
6495416951.0,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0
6495610570.0,2020-08-14,1.0,0.0,0.0,0.0,0.0,0.0
6495589974.0,2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0
6495694169.0,2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0
6495374320.0,2018-12-23,0.0,0.0,0.0,0.0,0.0,0.0
6495866467.0,2020-08-29,1.0,0.0,0.0,0.0,0.0,0.0
6495533028.0,2019-05-21,0.0,0.0,0.0,0.0,0.0,0.0
6495531797.0,2020-05-30,0.0,0.0,0.0,0.0,0.0,0.0
6495393105.0,2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0
6496002074.0,2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0
6495629519.0,2019-08-09,0.0,1.0,0.0,0.0,0.0,0.0
6495833340.0,2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0
6495941181.0,2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0
6495555554.0,2019-06-08,0.0,0.0,0.0,0.0,0.0,1.0
6495839287.0,2020-08-10,1.0,0.0,0.0,0.0,0.0,0.0
6495318817.0,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0
6495723089.0,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0
6495352072.0,2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0
6495818489.0,2020-06-19,0.0,0.0,0.0,1.0,0.0,0.0
6495812990.0,2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0
6495992473.0,2021-04-26,0.0,0.0,0.0,0.0,0.0,1.0
6495668359.0,2019-09-29,0.0,0.0,0.0,0.0,0.0,0.0
6495972663.0,2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0
6496014332.0,2021-05-30,0.0,0.0,0.0,0.0,0.0,1.0
6495752585.0,2020-03-11,0.0,0.0,0.0,0.0,0.0,1.0
6495496347.0,2020-04-03,1.0,0.0,0.0,0.0,0.0,0.0
6495779101.0,2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0
6495707037.0,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0
6495833150.0,2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0
6495770460.0,2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0
6495894946.0,2020-10-03,0.0,0.0,0.0,0.0,0.0,0.0
6495626551.0,2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0
6495900381.0,2020-10-29,0.0,0.0,0.0,0.0,0.0,1.0
6495666269.0,2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0
6495992736.0,2021-04-10,0.0,0.0,0.0,0.0,1.0,0.0
6495778954.0,2020-04-20,0.0,0.0,0.0,0.0,0.0,1.0
6495906735.0,2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0
6495861383.0,2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0
6495839502.0,2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0
6495795742.0,2021-06-06,1.0,0.0,0.0,0.0,0.0,0.0
6495507121.0,2019-04-13,0.0,0.0,0.0,0.0,0.0,0.0
6495611157.0,2020-07-27,0.0,1.0,0.0,0.0,0.0,0.0
6495972110.0,2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0
6496001590.0,2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0
6495797918.0,2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0
6495787493.0,2020-05-22,1.0,0.0,0.0,0.0,0.0,0.0
6495742628.0,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0
6495502156.0,2019-04-15,0.0,0.0,0.0,0.0,0.0,0.0
6495824771.0,2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0
6495608820.0,2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0
6495830790.0,2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0
6495521847.0,2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0
6495821392.0,2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0
6495547435.0,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0
6495890057.0,2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0
6495867835.0,2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0
6495620314.0,2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0
6495855970.0,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0
6495718092.0,2020-01-17,1.0,0.0,0.0,1.0,0.0,0.0
6495970634.0,2021-03-07,0.0,0.0,0.0,0.0,0.0,1.0
6495670285.0,2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0
6495795458.0,2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0
6495795411.0,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0
6495575112.0,2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0
6495714265.0,2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0
6495708482.0,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0
6495762362.0,2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0
6495897787.0,2020-10-24,0.0,0.0,0.0,0.0,1.0,0.0
6495566658.0,2019-07-09,0.0,1.0,0.0,0.0,0.0,0.0
6495550618.0,2020-06-06,0.0,0.0,0.0,0.0,1.0,0.0
6495826200.0,2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0
6495787758.0,2020-05-14,0.0,0.0,0.0,0.0,1.0,1.0
6495991371.0,2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0
6495422914.0,2019-02-06,1.0,0.0,0.0,0.0,0.0,0.0
6495966555.0,2021-03-12,0.0,0.0,0.0,0.0,0.0,1.0
6495641473.0,2019-08-24,1.0,0.0,0.0,0.0,0.0,0.0
6495964398.0,2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0
6495809068.0,2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0
6495612565.0,2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0
6495892967.0,2020-10-14,0.0,0.0,0.0,0.0,1.0,0.0
6495765947.0,2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0
6495919013.0,2020-12-03,0.0,0.0,0.0,0.0,0.0,1.0
6495778348.0,2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0
6495837644.0,2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0
6495344181.0,2019-10-17,0.0,0.0,0.0,0.0,0.0,0.0
6495774135.0,2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0
6495994640.0,2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0
6495557526.0,2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0
6495805522.0,2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0
6495354919.0,2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0
6495785890.0,2021-05-20,0.0,0.0,0.0,0.0,1.0,0.0
6495886123.0,2020-10-07,0.0,0.0,0.0,0.0,0.0,1.0
6495793477.0,2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0
6495864779.0,2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0
6495834225.0,2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0
6495631335.0,2019-09-20,1.0,0.0,0.0,0.0,0.0,0.0
6495970206.0,2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0
6495567576.0,2019-06-23,1.0,0.0,0.0,0.0,0.0,0.0
6495977487.0,2021-04-06,0.0,0.0,0.0,0.0,0.0,1.0
6495469898.0,2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0
6495513424.0,2019-05-13,1.0,0.0,0.0,0.0,0.0,0.0
6495467442.0,2019-04-07,0.0,0.0,0.0,0.0,0.0,0.0
6495693940.0,2019-11-09,0.0,0.0,0.0,0.0,1.0,1.0
6495378684.0,2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0
6495992121.0,2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0
6495711244.0,2019-12-18,0.0,0.0,0.0,0.0,0.0,0.0
6495822653.0,2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0
6495352160.0,2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0
6495809590.0,2021-06-10,0.0,0.0,0.0,0.0,0.0,0.0
6495799846.0,2020-06-13,1.0,0.0,0.0,0.0,0.0,0.0
6495870624.0,2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0
6495674620.0,2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0
6495714723.0,2019-12-10,0.0,0.0,0.0,1.0,0.0,0.0
6495725759.0,2020-01-12,1.0,0.0,0.0,0.0,0.0,0.0
6495826439.0,2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0
6495802566.0,2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0
6495548749.0,2020-06-25,1.0,0.0,0.0,0.0,0.0,0.0
6495657752.0,2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0
6495580965.0,2019-06-26,0.0,1.0,0.0,0.0,0.0,0.0
6495790986.0,2020-05-30,0.0,0.0,0.0,0.0,0.0,0.0
6495967360.0,2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0
6495776097.0,2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0
6495985457.0,2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0
6495595701.0,2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0
6495405195.0,2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0
6495828170.0,2020-07-15,1.0,0.0,0.0,0.0,0.0,0.0
6495496225.0,2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0
6495493337.0,2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0
6495681871.0,2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0
6495686938.0,2019-10-29,0.0,0.0,0.0,0.0,0.0,0.0
6495620681.0,2019-09-02,0.0,0.0,0.0,0.0,1.0,0.0
6495888403.0,2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0
6495732187.0,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0
6495431647.0,2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0
6495788205.0,2021-05-07,1.0,0.0,0.0,0.0,0.0,0.0
6495891251.0,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0
6495442306.0,2021-03-10,0.0,0.0,0.0,0.0,1.0,0.0
6495633325.0,2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0
6495556590.0,2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0
6495530345.0,2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0
6495810007.0,2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0
6495770729.0,2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0
6495802735.0,2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0
6495808669.0,2021-06-28,0.0,0.0,0.0,1.0,0.0,0.0
6495834167.0,2020-07-19,0.0,0.0,0.0,0.0,1.0,0.0
6495664193.0,2019-10-18,0.0,0.0,0.0,0.0,0.0,0.0
6495827513.0,2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0
6495878028.0,2020-09-18,0.0,0.0,0.0,0.0,0.0,1.0
6495830410.0,2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0
6495961872.0,2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0
6495694625.0,2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0
6495611673.0,2020-08-13,1.0,0.0,0.0,0.0,0.0,1.0
6495492663.0,2019-04-26,1.0,0.0,0.0,0.0,0.0,0.0
6495822250.0,2020-06-26,0.0,0.0,0.0,0.0,1.0,0.0
6495693173.0,2019-12-04,0.0,1.0,0.0,0.0,0.0,0.0
6495847934.0,2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0
6495816207.0,2020-07-02,1.0,1.0,0.0,0.0,1.0,0.0
6495910342.0,2020-11-25,0.0,0.0,0.0,0.0,0.0,1.0
6495790671.0,2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0
6495697047.0,2019-11-23,0.0,0.0,0.0,0.0,0.0,0.0
6495949174.0,2021-01-24,1.0,0.0,0.0,0.0,0.0,0.0
6495503081.0,2021-04-26,1.0,0.0,0.0,0.0,0.0,0.0
6495463250.0,2020-03-22,1.0,0.0,0.0,0.0,0.0,0.0
6495852650.0,2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0
6495607169.0,2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0
6495982686.0,2021-04-09,0.0,0.0,0.0,0.0,0.0,1.0
6495897275.0,2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0
6495840579.0,2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0
6495361686.0,2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0
6495673639.0,2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0
6495603406.0,2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0
6495890999.0,2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0
6495673706.0,2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0
6495385897.0,2019-12-12,0.0,0.0,0.0,0.0,0.0,0.0
6495977108.0,2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0
6495853820.0,2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0
6495873849.0,2020-09-04,0.0,0.0,0.0,0.0,1.0,0.0
6495706564.0,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
6495437062.0,2019-02-04,1.0,1.0,0.0,0.0,0.0,0.0
6495958410.0,2021-02-20,1.0,0.0,0.0,1.0,0.0,0.0
6496015622.0,2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0
6495777174.0,2020-04-20,0.0,1.0,0.0,0.0,0.0,1.0
6495533549.0,2019-05-21,0.0,0.0,1.0,0.0,0.0,0.0
6495682619.0,2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0
6495862226.0,2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0
6495854310.0,2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0
6495514485.0,2021-04-29,1.0,0.0,0.0,0.0,0.0,0.0
6495984437.0,2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0
6495760535.0,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0
6495485343.0,2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0
6495895173.0,2020-11-01,0.0,0.0,0.0,0.0,1.0,0.0
6495507248.0,2019-04-19,1.0,1.0,0.0,0.0,0.0,0.0
6495768285.0,2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0
6495719988.0,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0
6495709684.0,2019-12-07,0.0,0.0,0.0,0.0,0.0,0.0
6495933971.0,2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0
6495722983.0,2020-01-12,0.0,0.0,1.0,0.0,0.0,0.0
6495477384.0,2019-04-02,1.0,0.0,0.0,0.0,0.0,0.0
6495892265.0,2020-10-13,0.0,0.0,0.0,0.0,0.0,1.0
6495840052.0,2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0
6495759462.0,2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0
6495969704.0,2021-03-09,0.0,0.0,0.0,0.0,0.0,1.0
6495295240.0,2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0
6495780505.0,2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0
6495756452.0,2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0
6495690765.0,2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0
6495506061.0,2020-05-17,1.0,0.0,0.0,0.0,0.0,0.0
6495485318.0,2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0
6495549398.0,2019-06-22,0.0,0.0,0.0,0.0,0.0,0.0
6495847152.0,2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0
6495872223.0,2020-09-14,0.0,0.0,0.0,0.0,0.0,1.0
6495773093.0,2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0
6495403928.0,2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0
6495767139.0,2020-04-15,0.0,0.0,1.0,0.0,0.0,0.0
6495711572.0,2019-12-28,1.0,0.0,0.0,0.0,0.0,0.0
6495775045.0,2020-04-13,1.0,0.0,0.0,0.0,0.0,0.0
6495928647.0,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0
6495899806.0,2020-10-11,0.0,0.0,0.0,0.0,1.0,0.0
6495808182.0,2020-05-27,0.0,0.0,0.0,0.0,0.0,1.0
6495787348.0,2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0
6495904374.0,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0
6495703042.0,2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0
6495652590.0,2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0
6495786607.0,2020-04-25,0.0,0.0,0.0,0.0,0.0,1.0
6495499968.0,2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0
6495874760.0,2020-09-30,0.0,0.0,1.0,0.0,0.0,0.0
6495955382.0,2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0
6495452720.0,2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0
6495936174.0,2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0
6495720068.0,2021-01-18,0.0,0.0,1.0,0.0,0.0,0.0
6495760223.0,2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0
6495524398.0,2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0
6495426556.0,2019-03-04,0.0,1.0,0.0,0.0,0.0,0.0
6495524335.0,2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0
6495590391.0,2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0
6495563972.0,2019-06-16,0.0,0.0,0.0,0.0,0.0,0.0
6495678468.0,2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0
6495991055.0,2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0
6495880056.0,2020-10-01,0.0,0.0,0.0,0.0,1.0,0.0
6495496244.0,2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0
6495997161.0,2021-04-18,0.0,0.0,0.0,0.0,1.0,1.0
6495726049.0,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
6495997181.0,2021-04-28,0.0,0.0,0.0,0.0,1.0,0.0
6495582494.0,2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0
6495927065.0,2020-12-24,1.0,0.0,0.0,1.0,0.0,0.0
6495344690.0,2019-10-22,0.0,0.0,0.0,0.0,0.0,0.0
6495825449.0,2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0
6495516630.0,2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0
6495346998.0,2019-10-22,0.0,0.0,0.0,0.0,0.0,0.0
6495874513.0,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0
6495938139.0,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0
6495696031.0,2019-11-23,0.0,0.0,0.0,0.0,0.0,1.0
6495895333.0,2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0
6495695756.0,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0
6495835268.0,2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0
6495836388.0,2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0
6495443023.0,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0
6495659805.0,2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0
6495841503.0,2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0
6495727398.0,2020-01-19,0.0,0.0,0.0,0.0,1.0,0.0
6495788966.0,2021-05-19,0.0,1.0,0.0,0.0,0.0,1.0
6495993763.0,2021-04-22,1.0,0.0,0.0,0.0,0.0,0.0
6495505864.0,2019-04-20,0.0,0.0,0.0,0.0,0.0,0.0
6495639369.0,2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0
6495649173.0,2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0
6495502135.0,2019-04-11,0.0,0.0,0.0,0.0,0.0,0.0
6495919692.0,2020-12-01,0.0,1.0,0.0,0.0,0.0,0.0
6495848616.0,2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0
6496016377.0,2021-06-12,0.0,0.0,0.0,0.0,0.0,1.0
6495487679.0,2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0
6495782664.0,2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0
6495845565.0,2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0
6495799749.0,2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0
6495682877.0,2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0
6495782473.0,2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0
6495900228.0,2020-10-24,0.0,0.0,0.0,0.0,0.0,1.0
6495502834.0,2019-05-02,0.0,0.0,0.0,0.0,0.0,0.0
6495783776.0,2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0
6495581900.0,2019-07-28,0.0,0.0,0.0,0.0,0.0,0.0
6495887834.0,2020-09-21,0.0,0.0,0.0,0.0,1.0,0.0
6495682595.0,2020-10-21,0.0,0.0,0.0,0.0,1.0,0.0
6495936960.0,2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0
6495987652.0,2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0
6495765709.0,2020-04-24,0.0,0.0,0.0,1.0,0.0,0.0
6495860231.0,2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0
6495437017.0,2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0
6495631383.0,2019-09-21,0.0,0.0,0.0,0.0,0.0,0.0
6495868666.0,2020-09-22,0.0,0.0,0.0,1.0,0.0,0.0
6495784590.0,2020-05-20,1.0,0.0,0.0,0.0,0.0,0.0
6495595058.0,2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0
6495893807.0,2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0
6495806172.0,2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0
6495858866.0,2020-08-05,0.0,0.0,0.0,0.0,1.0,0.0
6495349289.0,2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0
6495970908.0,2021-03-25,0.0,0.0,1.0,0.0,0.0,0.0
6495994063.0,2021-05-06,0.0,0.0,1.0,0.0,0.0,0.0
6495552733.0,2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0
6495526026.0,2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0
6495902974.0,2020-10-16,0.0,0.0,0.0,0.0,1.0,0.0
6495988899.0,2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0
6495685001.0,2020-10-31,0.0,1.0,0.0,0.0,0.0,0.0
6495655603.0,2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0
6495524391.0,2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0
6495727207.0,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0
6495837321.0,2020-08-01,1.0,0.0,0.0,0.0,0.0,0.0
6495832548.0,2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0
6495915006.0,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0
6495474302.0,2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0
6495769784.0,2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0
6495944452.0,2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0
6495838338.0,2020-07-25,0.0,0.0,0.0,0.0,1.0,0.0
6495816545.0,2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0
6495614614.0,2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0
6495630426.0,2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0
6495733241.0,2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0
6495941014.0,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0
6495819510.0,2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0
6495703111.0,2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0
6495850364.0,2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0
6495987433.0,2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0
6496017449.0,2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0
6495597355.0,2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0
6495702240.0,2019-11-26,0.0,0.0,0.0,0.0,0.0,0.0
6496002840.0,2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0
6495577347.0,2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0
6495655432.0,2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0
6495581983.0,2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0
6495656922.0,2019-10-19,0.0,0.0,0.0,0.0,0.0,0.0
6495781726.0,2021-04-24,0.0,0.0,1.0,0.0,0.0,0.0
6495392938.0,2019-01-13,1.0,0.0,0.0,0.0,1.0,0.0
6495644458.0,2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0
6495343622.0,2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0
6495675618.0,2019-10-12,0.0,0.0,0.0,0.0,0.0,0.0
6496005374.0,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0
6495703101.0,2019-12-11,0.0,0.0,0.0,0.0,0.0,0.0
6495975969.0,2021-03-21,1.0,1.0,0.0,0.0,0.0,0.0
6495316569.0,2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0
6495572553.0,2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0
6495477425.0,2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0
6495674531.0,2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0
6495677710.0,2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0
6495390719.0,2019-01-11,1.0,0.0,0.0,0.0,0.0,0.0
6495912110.0,2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0
6495950070.0,2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0
6495553044.0,2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0
6495622795.0,2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0
6495609996.0,2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0
6495651577.0,2019-09-08,1.0,0.0,0.0,0.0,0.0,0.0
6495834524.0,2020-07-05,1.0,0.0,0.0,0.0,0.0,0.0
6495798075.0,2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0
6495986918.0,2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0
6495481351.0,2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0
6495521609.0,2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0
6495799441.0,2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0
6495843720.0,2020-07-16,1.0,0.0,0.0,0.0,0.0,0.0
6495433290.0,2019-02-07,0.0,0.0,0.0,0.0,0.0,0.0
6495987302.0,2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0
6495768118.0,2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0
6496021636.0,2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0
6495826257.0,2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0
6495822760.0,2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0
6495974165.0,2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0
